benchmark,dataset,train_size,subset,method_group,method_raw,n_seeds,status,rmse_mean,rmse_std,mean_crps_mean,mean_crps_std,coverage_90_mean,coverage_90_std,mean_width_90_mean,mean_width_90_std,coverage_95_mean,coverage_95_std,mean_width_95_mean,mean_width_95_std,wall_sec_mean,wall_sec_std,source_file
pdebench,PDEBench Burgers ShockJump,1000,far_from_threshold,lmjgp,lmjgp_predict_vi,5,ok,0.6733785271644592,0.021911952927599485,0.2037339597940445,0.00925639625128294,0.8646258503401361,0.0072633185387968174,0.758335031554144,0.0585932261247053,0.9102040816326531,0.012282632711066537,0.903611923704028,0.06981813521928773,680.8642337000013,61.14730125051687,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,far_from_threshold,self_cem,,,missing_in_summary_sources,,,,,,,,,,,,,,,
pdebench,PDEBench Burgers ShockJump,1000,near_threshold,xgboost,xgb_bootstrap,5,ok,0.8629214780746487,0.031159115126722443,0.4167928695678711,0.017656105536820094,0.850943396226415,0.018293131537420106,1.8492642559886583,0.10409123682498224,0.8830188679245283,0.015328374348369733,2.203534272136156,0.12403235883141216,5.008820300000662,0.8660349136287739,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,near_threshold,dkl,dkl_svgp,5,ok,1.2923773527145386,0.18434517597765412,0.7864827752113343,0.08774083010022468,0.5150943396226415,0.07973791173251107,1.3437656956583832,0.3210769207332436,0.539622641509434,0.08211341564901486,1.6011955860365106,0.3825867485063127,1.4343717800002196,0.08137087512960013,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,near_threshold,dmgp,deep_mahalanobis_gp,5,ok,0.7753855112178436,0.011139362404934851,0.36861731703818457,0.00850832931079114,0.9037735849056603,0.012515565246624148,1.8927148476009752,0.06064217563524029,0.939622641509434,0.007547169811320754,2.2553088454305206,0.07225960914802415,293.06630678,32.31163511913597,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,near_threshold,lmjgp,lmjgp_predict_vi,5,ok,0.9452042698860168,0.023188592697529483,0.42479931712150576,0.016184201810344617,0.7773584905660378,0.036096465037186796,1.7785627661333598,0.23478322119852718,0.8415094339622641,0.0269487865228032,2.1192882507886313,0.2797614633809546,680.8642337000013,61.14730125051687,experiments\pdebench\dmgp_burgers_train200_500_1000_5seeds_20260517\combined\aggregate_with_dmgp.csv
pdebench,PDEBench Burgers ShockJump,1000,near_threshold,self_cem,,,missing_in_summary_sources,,,,,,,,,,,,,,,
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,200,all,xgboost,xgb_bootstrap,5,ok,2.6845577269850813,0.20003588476768652,1.5336983919143676,0.10376839781261767,0.647,0.03776241517699841,4.795401459794535,0.3159740480461573,0.725,0.033615472627943226,5.714073275947112,0.3765063006655417,3.2850108399870805,0.18959593041259387,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,200,all,dkl,dkl_svgp,5,ok,2.705721950531006,0.3076027421236114,1.7969428300857544,0.16422330191852377,0.28900000000000003,0.03426368339802363,2.012071487870224,0.10419329764844847,0.35300000000000004,0.05500909015790027,2.397531054392055,0.12415397180350206,0.9926255400059745,0.05512714128893909,experiments\synthetic\paper_l2_lh_xstd_train200_500_5seeds\aggregate.csv
synthetic_l2lh,Synthetic L2/LH - L2_phantom rff q2,200,all,dmgp,deep_mahalanobis_gp,5,ok,2.492573540823148,0.317849159746626,1.3584813290302704,0.1523943064754796,0.8069999999999998,0.027064737205448684,6.00847616569232,0.31263876107362937,0.8779999999999999,0.02841654447676567,7.159540942588507,0.37253206111185105,65.5959379,12.595701559594325,experiments\synthetic\deep_mahalanobis_gp_paper_train200_500_5seeds\dmgp_aggregate.csv
