benchmark,dataset,train_size,setting,seed,method,subset,n_eval,N_train,N_test,Q,D,rmse,mean_crps,wall_sec,coverage_90,mean_width_90,coverage_95,mean_width_95,train_sec,predict_sec,m_u,m_v,steps1,steps2,lr,split_type,standardize_x,standardize_y_for_baseline,y_standardized_for_dmgp,status
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,3,deep_mahalanobis_gp,all,400,500,400,3,128,0.7077265519159849,0.313019497523408,211.70986080000011,0.9425,1.8332247634904837,0.95,2.1844220380068577,209.4899786000001,2.219882200000029,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,3,deep_mahalanobis_gp,near_threshold,106,500,400,3,128,0.817077906933388,0.3912302884416548,211.70986080000011,0.9245283018867925,2.0493521181487426,0.9245283018867925,2.441953665297728,209.4899786000001,2.219882200000029,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,3,deep_mahalanobis_gp,far_from_threshold,294,500,400,3,128,0.6638975324564008,0.2848210490971013,211.70986080000011,0.9489795918367347,1.7553012954844445,0.9591836734693877,2.0915704989155914,209.4899786000001,2.219882200000029,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,4,deep_mahalanobis_gp,all,400,500,400,3,128,0.737401535704382,0.3191888326846682,175.7755603999999,0.9375,1.8711105000980046,0.94,2.2295656775756463,173.4851145,2.290445899999895,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,4,deep_mahalanobis_gp,near_threshold,106,500,400,3,128,0.7943361153178149,0.3832613119133705,175.7755603999999,0.9150943396226415,2.031225204756606,0.9245283018867925,2.420354115758897,173.4851145,2.290445899999895,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,500,pdebench_burgers_train500,4,deep_mahalanobis_gp,far_from_threshold,294,500,400,3,128,0.7157641945084652,0.29608787078588444,175.7755603999999,0.9455782312925171,1.813382069166672,0.9455782312925171,2.1607780093871276,173.4851145,2.290445899999895,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,0,deep_mahalanobis_gp,all,400,1000,400,3,128,0.6887532774338135,0.2949181074335507,354.6962213999998,0.9325,1.6543018288102838,0.9525,1.9712222114476092,353.8555194999999,0.8407018999998854,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,0,deep_mahalanobis_gp,near_threshold,106,1000,400,3,128,0.7668095438015861,0.3651115484584733,354.6962213999998,0.8962264150943396,1.8530329625412982,0.9433962264150944,2.2080249629735924,353.8555194999999,0.8407018999998854,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,0,deep_mahalanobis_gp,far_from_threshold,294,1000,400,3,128,0.6583445584981619,0.26961026815245615,354.6962213999998,0.9455782312925171,1.5826504676691693,0.95578231292517,1.8858443486525263,353.8555194999999,0.8407018999998854,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
pdebench_burgers,PDEBench Burgers ShockJump,1000,pdebench_burgers_train1000,1,deep_mahalanobis_gp,all,400,1000,400,3,128,0.7017520375945634,0.2973982968214951,265.3748902,0.9375,1.6448386204341414,0.9525,1.959946103171755,264.52604480000014,0.8488453999998455,50,25,300,700,0.01,processed_fixed_test_train_subsample,True,True,True,ok
