dataset,train_size,seed,family,method,rmse,crps,cov90,width90,cov95,width95,wall_sec,mean_crps,coverage_90,mean_width_90,coverage_95,mean_width_95,omitted_eval_points,standardize_x,standardize_y,Q,n,MC_num,train_time_sec,pred_time_sec,cem_map_train_time_sec,cem_vi_train_time_sec,coeff_gp_lengthscale,mean_coeff_gp_var,laplace_mean_var,laplace_hessian_median,laplace_hessian_failures,vi_query_var_mean,vi_anchor_var_mean,vi_kl,vi_best_loss,has_qV_gradient,best_elbo,R,residual_scale
Appliances Energy Prediction,200,3,lmjgp_supervised_reparam,lmjgp_supervised_reparam,133.86785266893392,51.95380401611328,0.828125,159.20165648372074,0.84375,189.70047417867653,89.34044780000113,51.95380401611328,0.828125,159.20165648372074,0.84375,189.70047417867653,0,1,1,5,35,3,61.89511670000502,27.44533109999611,,,,,,,,,,,,True,,,
Appliances Energy Prediction,200,3,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,143.91388581101694,59.668907165527344,0.71875,137.07651368689446,0.78125,163.33674045547838,60.917227199999616,59.668907165527344,0.71875,137.07651368689446,0.78125,163.33674045547838,0,,,,,,34.429432700009784,26.487794499989832,,,,,,,,,,,,,-4.748792299875252,10,1.0
Appliances Energy Prediction,200,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,133.25251752702587,54.37200164794922,0.796875,133.75642146032533,0.796875,159.380606558332,60.907031299953815,54.37200164794922,0.796875,133.75642146032533,0.796875,159.380606558332,0,,,,,,34.24918709998019,26.657844199973624,,,,,,,,,,,,,-4.838352847447768,10,1.0
Appliances Energy Prediction,200,3,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,128.997572339028,50.22981262207031,0.8125,115.14028503711347,0.84375,137.1981118226737,60.76544039999135,50.22981262207031,0.8125,115.14028503711347,0.84375,137.1981118226737,0,,,,,,35.14097330000368,25.62446709998767,,,,,,,,,,,,,-3.181805190388784,10,1.0
Wine Quality,200,4,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,0.8023337180364422,0.47402146458625793,0.609375,1.4052023549230543,0.71875,1.6744018808193393,111.63369120002608,0.47402146458625793,0.609375,1.4052023549230543,0.71875,1.6744018808193393,0,1,0,3,25,3,96.04216640000232,15.591524800023763,72.36091819999274,23.681248200009577,4.02446174621582,9.763147681951523e-05,0.036575861275196075,0.004458120092749596,0,0.002092793583869934,0.0020827176049351692,7728.326171875,141.14573669433594,,,,
Wine Quality,200,4,cem_em_repaired,cem_em_transductive_laplace_ensemble,0.8227506375483562,0.48292964696884155,0.71875,1.7471595453599091,0.75,2.0818690052667073,110.9651726000011,0.48292964696884155,0.71875,1.7471595453599091,0.75,2.0818690052667073,0,1,0,3,25,3,96.04216640000232,14.923006199998781,72.36091819999274,23.681248200009577,4.02446174621582,9.763147681951523e-05,0.036575861275196075,0.004458120092749596,0,0.002092793583869934,0.0020827176049351692,7728.326171875,141.14573669433594,,,,
Wine Quality,200,4,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,0.7500312536105556,0.43874889612197876,0.734375,1.7123907384642063,0.8125,2.040439416527371,110.7282869000046,0.43874889612197876,0.734375,1.7123907384642063,0.8125,2.040439416527371,0,1,0,3,25,3,96.04216640000232,14.68612050000229,72.36091819999274,23.681248200009577,4.02446174621582,9.763147681951523e-05,0.036575861275196075,0.004458120092749596,0,0.002092793583869934,0.0020827176049351692,7728.326171875,141.14573669433594,,,,
Wine Quality,200,4,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,0.7450211279787,0.41769474744796753,0.828125,1.9068056800985569,0.84375,2.2720991079529265,190.46741869999096,0.41769474744796753,0.828125,1.9068056800985569,0.84375,2.2720991079529265,0,1,0,3,25,3,176.89761609997367,13.569802600017283,130.00336199998856,46.89425409998512,4.101823329925537,0.03794610872864723,0.07106472551822662,0.005489960312843323,0,0.04398740455508232,0.003884047968313098,5652.9013671875,108.47907257080078,,,,
Wine Quality,200,4,cem_em_repaired,cem_em_supervised_laplace_ensemble,0.7617173384297863,0.42891159653663635,0.796875,2.027383632905629,0.875,2.415776600563279,191.2971489999618,0.42891159653663635,0.796875,2.027383632905629,0.875,2.415776600563279,0,1,0,3,25,3,176.89761609997367,14.399532899988117,130.00336199998856,46.89425409998512,4.101823329925537,0.03794610872864723,0.07106472551822662,0.005489960312843323,0,0.04398740455508232,0.003884047968313098,5652.9013671875,108.47907257080078,,,,
Wine Quality,200,4,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,0.7131950611931912,0.4010508358478546,0.796875,2.0090968631949138,0.859375,2.3939865704722685,189.8431564999628,0.4010508358478546,0.796875,2.0090968631949138,0.859375,2.3939865704722685,0,1,0,3,25,3,176.89761609997367,12.945540399989113,130.00336199998856,46.89425409998512,4.101823329925537,0.03794610872864723,0.07106472551822662,0.005489960312843323,0,0.04398740455508232,0.003884047968313098,5652.9013671875,108.47907257080078,,,,
Wine Quality,200,4,lmjgp_supervised_reparam,lmjgp_supervised_reparam,0.732781783415219,0.4172460734844208,0.875,2.1110885311300156,0.890625,2.515517138664198,30.404149799986044,0.4172460734844208,0.875,2.1110885311300156,0.890625,2.515517138664198,0,1,0,3,25,3,17.208777099993313,13.195372699992731,,,,,,,,,,,,True,,,
Wine Quality,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,0.7830105186852966,0.44895464181900024,0.84375,2.1945046599834077,0.90625,2.6149135868365585,39.91636890001246,0.44895464181900024,0.84375,2.1945046599834077,0.90625,2.6149135868365585,0,,,,,,26.13691580001614,13.779453099996317,,,,,,,,,,,,,-4.294697606460721,10,1.0
Wine Quality,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,0.7586587958324102,0.4354214668273926,0.890625,2.1709703700563177,0.90625,2.586870750742803,40.49592869996559,0.4354214668273926,0.890625,2.1709703700563177,0.90625,2.586870750742803,0,,,,,,25.771413199981907,14.724515499983681,,,,,,,,,,,,,-3.9412026369824806,10,1.0
Wine Quality,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,0.7653386233426969,0.4355464577674866,0.828125,2.204730117668178,0.890625,2.627097971184928,39.45855410001241,0.4355464577674866,0.828125,2.204730117668178,0.890625,2.627097971184928,0,,,,,,25.73322520000511,13.725328900007298,,,,,,,,,,,,,-4.112842640558055,10,1.0
Parkinsons Telemonitoring,200,4,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,8.109972040296839,4.699371337890625,0.734375,17.109663913106218,0.796875,20.387422022119047,137.58754349997616,4.699371337890625,0.734375,17.109663913106218,0.796875,20.387422022119047,0,0,0,5,25,3,109.79894049998256,27.7886029999936,86.1998001000029,23.59914039997966,58.64653396606445,4.5280903577804565e-05,0.0003949658421333879,0.19232392311096191,0,0.009730491787195206,0.006799536757171154,24331.4453125,441.3058776855469,,,,
Parkinsons Telemonitoring,200,4,cem_em_repaired,cem_em_transductive_laplace_ensemble,8.30113359691988,4.826109886169434,0.6875,17.419109277707037,0.765625,20.756148916635823,138.17728329997044,4.826109886169434,0.6875,17.419109277707037,0.765625,20.756148916635823,0,0,0,5,25,3,109.79894049998256,28.378342799987877,86.1998001000029,23.59914039997966,58.64653396606445,4.5280903577804565e-05,0.0003949658421333879,0.19232392311096191,0,0.009730491787195206,0.006799536757171154,24331.4453125,441.3058776855469,,,,
Parkinsons Telemonitoring,200,4,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,8.33362349188754,4.817513465881348,0.703125,18.52229167158732,0.75,22.070671817005625,139.62417119997554,4.817513465881348,0.703125,18.52229167158732,0.75,22.070671817005625,0,0,0,5,25,3,109.79894049998256,29.82523069999297,86.1998001000029,23.59914039997966,58.64653396606445,4.5280903577804565e-05,0.0003949658421333879,0.19232392311096191,0,0.009730491787195206,0.006799536757171154,24331.4453125,441.3058776855469,,,,
Parkinsons Telemonitoring,200,4,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,7.3068841542517005,4.135433673858643,0.765625,17.72201506464536,0.84375,21.117083423743424,221.26247539996984,4.135433673858643,0.765625,17.72201506464536,0.84375,21.117083423743424,0,0,0,5,25,3,192.539198799961,28.72327660000883,145.42119649998494,47.11800229997607,51.05272674560547,0.00048343464732170105,0.002445108722895384,0.2111683189868927,0,0.014602677896618843,0.008238586597144604,73533.59375,1247.17919921875,,,,
Parkinsons Telemonitoring,200,4,cem_em_repaired,cem_em_supervised_laplace_ensemble,7.128797224141823,4.012377738952637,0.734375,17.356631568833414,0.828125,20.681702134732294,219.53296309997677,4.012377738952637,0.734375,17.356631568833414,0.828125,20.681702134732294,0,0,0,5,25,3,192.539198799961,26.993764300015755,145.42119649998494,47.11800229997607,51.05272674560547,0.00048343464732170105,0.002445108722895384,0.2111683189868927,0,0.014602677896618843,0.008238586597144604,73533.59375,1247.17919921875,,,,
Parkinsons Telemonitoring,200,4,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,7.859591735547104,4.576938629150391,0.703125,17.19537405577631,0.8125,20.489551956351875,220.88423099997453,4.576938629150391,0.703125,17.19537405577631,0.8125,20.489551956351875,0,0,0,5,25,3,192.539198799961,28.34503220001352,145.42119649998494,47.11800229997607,51.05272674560547,0.00048343464732170105,0.002445108722895384,0.2111683189868927,0,0.014602677896618843,0.008238586597144604,73533.59375,1247.17919921875,,,,
Parkinsons Telemonitoring,200,4,lmjgp_supervised_reparam,lmjgp_supervised_reparam,6.797091739845015,3.679931402206421,0.875,21.30394196619964,0.96875,25.38521257959606,69.13666590000503,3.679931402206421,0.875,21.30394196619964,0.96875,25.38521257959606,0,0,0,5,25,3,41.94236190000083,27.194304000004195,,,,,,,,,,,,True,,,
Parkinsons Telemonitoring,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,7.0397171624781025,3.960986614227295,0.90625,23.399384670579376,0.96875,27.882086565801924,51.685442799993325,3.960986614227295,0.90625,23.399384670579376,0.96875,27.882086565801924,0,,,,,,33.871169699996244,17.81427309999708,,,,,,,,,,,,,-6.657904905976896,10,1.0
Parkinsons Telemonitoring,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,7.964178731202399,4.432685375213623,0.796875,20.093991399361478,0.84375,23.943467554251882,69.95253410001169,4.432685375213623,0.796875,20.093991399361478,0.84375,23.943467554251882,0,,,,,,40.66596560002654,29.28656849998515,,,,,,,,,,,,,-1.0463313555823028,10,1.0
Parkinsons Telemonitoring,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,8.007815121546177,4.5725908279418945,0.765625,19.63613409308254,0.8125,23.397896923734177,63.435841500002425,4.5725908279418945,0.765625,19.63613409308254,0.8125,23.397896923734177,0,,,,,,34.8740095999965,28.561831900005927,,,,,,,,,,,,,-1.0513851138487127,10,1.0
Appliances Energy Prediction,200,4,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,113.35747551660383,50.107154846191406,0.578125,100.9445039682131,0.65625,120.28279536437762,149.04883389995666,50.107154846191406,0.578125,100.9445039682131,0.65625,120.28279536437762,0,1,1,5,35,3,120.56851129996357,28.480322599993087,96.43776539998362,24.130745899979956,6.771271228790283,9.969901293516159e-05,0.03666538745164871,0.10549463331699371,0,0.002159652067348361,0.0020425920374691486,7903.794921875,147.3895721435547,,,,
Appliances Energy Prediction,200,4,cem_em_repaired,cem_em_transductive_laplace_ensemble,116.8614043990952,48.2625732421875,0.8125,140.29376067385624,0.8125,167.17032669105237,146.893120899942,48.2625732421875,0.8125,140.29376067385624,0.8125,167.17032669105237,0,1,1,5,35,3,120.56851129996357,26.32460959997843,96.43776539998362,24.130745899979956,6.771271228790283,9.969901293516159e-05,0.03666538745164871,0.10549463331699371,0,0.002159652067348361,0.0020425920374691486,7903.794921875,147.3895721435547,,,,
Appliances Energy Prediction,200,4,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,116.12714689529767,48.33173370361328,0.6875,102.24949908631604,0.71875,121.83779295782476,149.13439889994333,48.33173370361328,0.6875,102.24949908631604,0.71875,121.83779295782476,0,1,1,5,35,3,120.56851129996357,28.56588759997976,96.43776539998362,24.130745899979956,6.771271228790283,9.969901293516159e-05,0.03666538745164871,0.10549463331699371,0,0.002159652067348361,0.0020425920374691486,7903.794921875,147.3895721435547,,,,
Appliances Energy Prediction,200,4,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,115.20827254332386,47.694637298583984,0.796875,143.8222479722998,0.828125,171.37477863227087,234.80366489998414,47.694637298583984,0.796875,143.8222479722998,0.828125,171.37477863227087,0,1,1,5,35,3,207.34686939997482,27.45679550000932,158.90169599998626,48.44517339998856,6.219552993774414,0.0714985728263855,0.10985349118709564,5.210283279418945,0,0.07452963292598724,0.001678803819231689,9962.947265625,181.98216247558594,,,,
Appliances Energy Prediction,200,4,cem_em_repaired,cem_em_supervised_laplace_ensemble,116.24348656788106,47.79458236694336,0.765625,146.0529799710031,0.8125,174.03285975570964,234.29773379996186,47.79458236694336,0.765625,146.0529799710031,0.8125,174.03285975570964,0,1,1,5,35,3,207.34686939997482,26.95086439998704,158.90169599998626,48.44517339998856,6.219552993774414,0.0714985728263855,0.10985349118709564,5.210283279418945,0,0.07452963292598724,0.001678803819231689,9962.947265625,181.98216247558594,,,,
Appliances Energy Prediction,200,4,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,111.30497255804598,46.54481887817383,0.765625,133.92755867596424,0.78125,159.5845291284445,235.501160099986,46.54481887817383,0.765625,133.92755867596424,0.78125,159.5845291284445,0,1,1,5,35,3,207.34686939997482,28.154290700011188,158.90169599998626,48.44517339998856,6.219552993774414,0.0714985728263855,0.10985349118709564,5.210283279418945,0,0.07452963292598724,0.001678803819231689,9962.947265625,181.98216247558594,,,,
Appliances Energy Prediction,200,4,lmjgp_supervised_reparam,lmjgp_supervised_reparam,120.3935475593378,50.71532440185547,0.84375,166.97294091035292,0.859375,198.96053072124295,88.05797439996968,50.71532440185547,0.84375,166.97294091035292,0.859375,198.96053072124295,0,1,1,5,35,3,60.83864159998484,27.21933279998484,,,,,,,,,,,,True,,,
Appliances Energy Prediction,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,115.49829920171113,46.999385833740234,0.78125,124.26611689789698,0.8125,148.07221118509162,62.71686829999089,46.999385833740234,0.78125,124.26611689789698,0.8125,148.07221118509162,0,,,,,,33.89420979999704,28.82265849999385,,,,,,,,,,,,,-4.117135185724882,10,1.0
Appliances Energy Prediction,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,108.33265129300386,42.413455963134766,0.8125,113.42542836403896,0.859375,135.154734063825,63.40543799998704,42.413455963134766,0.8125,113.42542836403896,0.859375,135.154734063825,0,,,,,,34.47313820000272,28.93229979998432,,,,,,,,,,,,,-4.230272518792895,10,1.0
Appliances Energy Prediction,200,4,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,111.50841797893369,47.968326568603516,0.8125,135.7907306422719,0.828125,161.80463545956877,60.73243459998048,47.968326568603516,0.8125,135.7907306422719,0.828125,161.80463545956877,0,,,,,,34.48542779998388,26.247006799996598,,,,,,,,,,,,,-3.7847691683507865,10,1.0
Wine Quality,500,0,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,0.7532028843855288,0.49229198694229126,0.578125,1.2150668081718676,0.578125,1.4478414029099258,115.65044509997824,0.49229198694229126,0.578125,1.2150668081718676,0.578125,1.4478414029099258,0,1,0,3,25,3,98.44600649998756,17.20443859999068,74.61293069997919,23.833075800008373,4.284796237945557,9.890738874673843e-05,0.017408354207873344,0.006902639754116535,0,0.002506632823497057,0.002398730255663395,10775.703125,185.65284729003906,,,,
Wine Quality,500,0,cem_em_repaired,cem_em_transductive_laplace_ensemble,0.7212621002570488,0.44187670946121216,0.640625,1.5114389820712664,0.6875,1.8009906298957024,113.98156669997843,0.44187670946121216,0.640625,1.5114389820712664,0.6875,1.8009906298957024,0,1,0,3,25,3,98.44600649998756,15.535560199990869,74.61293069997919,23.833075800008373,4.284796237945557,9.890738874673843e-05,0.017408354207873344,0.006902639754116535,0,0.002506632823497057,0.002398730255663395,10775.703125,185.65284729003906,,,,
Wine Quality,500,0,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,0.7049733210900457,0.43071526288986206,0.6875,1.5693109171222688,0.734375,1.8699492937896007,112.72520759998588,0.43071526288986206,0.6875,1.5693109171222688,0.734375,1.8699492937896007,0,1,0,3,25,3,98.44600649998756,14.279201099998318,74.61293069997919,23.833075800008373,4.284796237945557,9.890738874673843e-05,0.017408354207873344,0.006902639754116535,0,0.002506632823497057,0.002398730255663395,10775.703125,185.65284729003906,,,,
Wine Quality,500,0,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,0.6798356242932614,0.3925039768218994,0.78125,1.84620207092446,0.859375,2.1998854535777848,192.78070839997963,0.3925039768218994,0.78125,1.84620207092446,0.859375,2.1998854535777848,0,1,0,3,25,3,178.93310669998755,13.847601699992083,131.04515829999582,47.88794839999173,3.9460031986236572,0.03249159827828407,0.06484594196081161,0.015171939507126808,0,0.037142060697078705,0.0016624931013211608,9220.494140625,169.03016662597656,,,,
Wine Quality,500,0,cem_em_repaired,cem_em_supervised_laplace_ensemble,0.6891160046543646,0.40132904052734375,0.765625,1.9860925753766747,0.828125,2.366575270843555,193.21011919999728,0.40132904052734375,0.765625,1.9860925753766747,0.828125,2.366575270843555,0,1,0,3,25,3,178.93310669998755,14.277012500009732,131.04515829999582,47.88794839999173,3.9460031986236572,0.03249159827828407,0.06484594196081161,0.015171939507126808,0,0.037142060697078705,0.0016624931013211608,9220.494140625,169.03016662597656,,,,
Wine Quality,500,0,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,0.6992182318554866,0.4020741581916809,0.78125,1.8566290493302005,0.828125,2.212309964675897,193.12797709999722,0.4020741581916809,0.78125,1.8566290493302005,0.828125,2.212309964675897,0,1,0,3,25,3,178.93310669998755,14.194870400009677,131.04515829999582,47.88794839999173,3.9460031986236572,0.03249159827828407,0.06484594196081161,0.015171939507126808,0,0.037142060697078705,0.0016624931013211608,9220.494140625,169.03016662597656,,,,
Wine Quality,500,0,lmjgp_supervised_reparam,lmjgp_supervised_reparam,0.7296575858016585,0.41673654317855835,0.828125,2.0623714169318106,0.890625,2.4574671166472393,31.058688700024504,0.41673654317855835,0.828125,2.0623714169318106,0.890625,2.4574671166472393,0,1,0,3,25,3,17.390897800010862,13.667790900013642,,,,,,,,,,,,True,,,
Wine Quality,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,0.7299953326737383,0.41741809248924255,0.859375,2.073638034678498,0.890625,2.4708921197291334,40.01268580000033,0.41741809248924255,0.859375,2.073638034678498,0.890625,2.4708921197291334,0,,,,,,25.954829599999357,14.05785620000097,,,,,,,,,,,,,-3.720562465728227,10,1.0
Wine Quality,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,0.754457774912263,0.4084170460700989,0.828125,2.023207048925927,0.90625,2.4107998937946684,39.44739080002182,0.4084170460700989,0.828125,2.023207048925927,0.90625,2.4107998937946684,0,,,,,,26.07439880000311,13.372992000018712,,,,,,,,,,,,,-3.7733064427878036,10,1.0
Wine Quality,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,0.7126583387204495,0.39748096466064453,0.84375,2.02722110904963,0.890625,2.415582941444214,39.58072290002019,0.39748096466064453,0.84375,2.02722110904963,0.890625,2.415582941444214,0,,,,,,25.971498300001258,13.609224600018933,,,,,,,,,,,,,-3.5733798250607496,10,1.0
Parkinsons Telemonitoring,500,0,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,6.65838067232675,3.5354156494140625,0.734375,13.98132544400908,0.8125,16.659776819885835,139.3686749000335,3.5354156494140625,0.734375,13.98132544400908,0.8125,16.659776819885835,0,0,0,5,25,3,113.80558150002616,25.563093400007347,90.0570049000089,23.74857660001726,54.84204864501953,4.780106246471405e-05,0.00022802577586844563,0.09117420762777328,0,0.00827335100620985,0.007939341478049755,65061.80078125,1098.37939453125,,,,
Parkinsons Telemonitoring,500,0,cem_em_repaired,cem_em_transductive_laplace_ensemble,6.725293360834639,3.546600580215454,0.75,14.309348711924846,0.828125,17.050640651579837,141.84769020002568,3.546600580215454,0.75,14.309348711924846,0.828125,17.050640651579837,0,0,0,5,25,3,113.80558150002616,28.042108699999517,90.0570049000089,23.74857660001726,54.84204864501953,4.780106246471405e-05,0.00022802577586844563,0.09117420762777328,0,0.00827335100620985,0.007939341478049755,65061.80078125,1098.37939453125,,,,
Parkinsons Telemonitoring,500,0,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,6.895014645033226,3.5469350814819336,0.8125,15.034695887863968,0.875,17.914945120885946,142.52308630003245,3.5469350814819336,0.8125,15.034695887863968,0.875,17.914945120885946,0,0,0,5,25,3,113.80558150002616,28.71750480000628,90.0570049000089,23.74857660001726,54.84204864501953,4.780106246471405e-05,0.00022802577586844563,0.09117420762777328,0,0.00827335100620985,0.007939341478049755,65061.80078125,1098.37939453125,,,,
Parkinsons Telemonitoring,500,0,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,7.538303484579244,4.145215034484863,0.6875,13.17034309266231,0.734375,15.693431745349805,220.97442070001853,4.145215034484863,0.6875,13.17034309266231,0.734375,15.693431745349805,0,0,0,5,25,3,193.03943960001925,27.934981099999277,146.01017399999546,47.02926560002379,49.071754455566406,0.0006282180547714233,0.0019322138978168368,0.06830079108476639,0,0.02241983637213707,0.010021304711699486,101773.84375,1706.7169189453125,,,,
Parkinsons Telemonitoring,500,0,cem_em_repaired,cem_em_supervised_laplace_ensemble,7.629860281530007,4.163264751434326,0.71875,13.514939979383046,0.75,16.104044261923107,221.79594400001224,4.163264751434326,0.71875,13.514939979383046,0.75,16.104044261923107,0,0,0,5,25,3,193.03943960001925,28.75650439999299,146.01017399999546,47.02926560002379,49.071754455566406,0.0006282180547714233,0.0019322138978168368,0.06830079108476639,0,0.02241983637213707,0.010021304711699486,101773.84375,1706.7169189453125,,,,
Parkinsons Telemonitoring,500,0,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,7.164015475702986,3.8469104766845703,0.796875,14.028126848246313,0.8125,16.715544132689757,220.18234070000472,3.8469104766845703,0.796875,14.028126848246313,0.8125,16.715544132689757,0,0,0,5,25,3,193.03943960001925,27.142901099985465,146.01017399999546,47.02926560002379,49.071754455566406,0.0006282180547714233,0.0019322138978168368,0.06830079108476639,0,0.02241983637213707,0.010021304711699486,101773.84375,1706.7169189453125,,,,
Parkinsons Telemonitoring,500,0,lmjgp_supervised_reparam,lmjgp_supervised_reparam,6.397710125144586,3.507167100906372,0.859375,17.769835778197436,0.890625,21.174065318509815,70.13979020001716,3.507167100906372,0.859375,17.769835778197436,0.890625,21.174065318509815,0,0,0,5,25,3,42.294091399991885,27.845698800025275,,,,,,,,,,,,True,,,
Parkinsons Telemonitoring,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,7.3331926224915405,4.052384853363037,0.859375,22.758398527817484,0.9375,27.118304467615495,52.210034200019436,4.052384853363037,0.859375,22.758398527817484,0.9375,27.118304467615495,0,,,,,,35.44961239999975,16.760421800019685,,,,,,,,,,,,,-3.5808466518947526,10,1.0
Parkinsons Telemonitoring,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_pls_pca,6.2197041968044156,3.2511138916015625,0.796875,16.63592076689573,0.90625,19.82292224579783,65.3205469000095,3.2511138916015625,0.796875,16.63592076689573,0.90625,19.82292224579783,0,,,,,,36.90780540002743,28.412741499982076,,,,,,,,,,,,,-1.2563178146795004,10,1.0
Parkinsons Telemonitoring,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_cem_mean_cem_svd,7.440992295583616,3.937448501586914,0.859375,16.105584485130095,0.875,19.190987589167015,63.651322099991376,3.937448501586914,0.859375,16.105584485130095,0.875,19.190987589167015,0,,,,,,35.066548100003274,28.5847739999881,,,,,,,,,,,,,-0.9826537012123969,10,1.0
Appliances Energy Prediction,500,0,cem_em_repaired,cem_em_transductive_gp_cond_ensemble,97.26926327986864,39.71996307373047,0.5625,111.70900329497942,0.59375,133.1094874458914,152.44071589998202,39.71996307373047,0.5625,111.70900329497942,0.59375,133.1094874458914,0,1,1,5,35,3,120.5199941000028,31.92072179997922,96.402917600004,24.117076499998802,6.905007362365723,9.970739483833313e-05,0.041643038392066956,0.17409242689609528,0,0.002102144295349717,0.002002809662371874,9117.52734375,152.35678100585938,,,,
Appliances Energy Prediction,500,0,cem_em_repaired,cem_em_transductive_laplace_ensemble,92.59251411618995,35.44671630859375,0.734375,141.5878468073331,0.78125,168.71232542756502,147.9271035999991,35.44671630859375,0.734375,141.5878468073331,0.78125,168.71232542756502,0,1,1,5,35,3,120.5199941000028,27.407109499996295,96.402917600004,24.117076499998802,6.905007362365723,9.970739483833313e-05,0.041643038392066956,0.17409242689609528,0,0.002102144295349717,0.002002809662371874,9117.52734375,152.35678100585938,,,,
Appliances Energy Prediction,500,0,cem_em_repaired,cem_em_transductive_vi_fullcov_ensemble,96.46452271863981,40.30925750732422,0.71875,120.11806765153335,0.796875,143.12950564840554,149.7789141999965,40.30925750732422,0.71875,120.11806765153335,0.796875,143.12950564840554,0,1,1,5,35,3,120.5199941000028,29.258920099993702,96.402917600004,24.117076499998802,6.905007362365723,9.970739483833313e-05,0.041643038392066956,0.17409242689609528,0,0.002102144295349717,0.002002809662371874,9117.52734375,152.35678100585938,,,,
Appliances Energy Prediction,500,0,cem_em_repaired,cem_em_supervised_gp_cond_ensemble,111.07795652044615,43.840335845947266,0.90625,204.30493125467083,0.921875,243.44434092000836,233.10636039997917,43.840335845947266,0.90625,204.30493125467083,0.921875,243.44434092000836,0,1,1,5,35,3,205.62125850000302,27.485101899976144,157.3696149000025,48.251643600000534,6.969383716583252,0.05321856960654259,0.08809274435043335,0.05933898687362671,0,0.05816904455423355,0.0033395455684512854,9966.046875,201.38482666015625,,,,
Appliances Energy Prediction,500,0,cem_em_repaired,cem_em_supervised_laplace_ensemble,106.19225338333953,41.299869537353516,0.859375,168.98906419542783,0.890625,201.36288978979005,232.4524033999769,41.299869537353516,0.859375,168.98906419542783,0.890625,201.36288978979005,0,1,1,5,35,3,205.62125850000302,26.83114489997388,157.3696149000025,48.251643600000534,6.969383716583252,0.05321856960654259,0.08809274435043335,0.05933898687362671,0,0.05816904455423355,0.0033395455684512854,9966.046875,201.38482666015625,,,,
Appliances Energy Prediction,500,0,cem_em_repaired,cem_em_supervised_vi_fullcov_ensemble,101.98972845063614,38.335140228271484,0.890625,165.4490922136598,0.890625,197.14475300432704,233.2535852000001,38.335140228271484,0.890625,165.4490922136598,0.890625,197.14475300432704,0,1,1,5,35,3,205.62125850000302,27.632326699997066,157.3696149000025,48.251643600000534,6.969383716583252,0.05321856960654259,0.08809274435043335,0.05933898687362671,0,0.05816904455423355,0.0033395455684512854,9966.046875,201.38482666015625,,,,
Appliances Energy Prediction,500,0,lmjgp_supervised_reparam,lmjgp_supervised_reparam,104.78400155332174,41.99033737182617,0.78125,195.02825533568642,0.875,232.39049977600496,88.19941619999008,41.99033737182617,0.78125,195.02825533568642,0.875,232.39049977600496,0,1,1,5,35,3,61.47788039999432,26.721535799995763,,,,,,,,,,,,True,,,
Appliances Energy Prediction,500,0,lmjgp_lowrank_residual,lmjgp_lowrank_pls_pca,101.61169374758192,41.76643371582031,0.796875,170.85240193681574,0.828125,203.583193654106,61.63105850000284,41.76643371582031,0.796875,170.85240193681574,0.828125,203.583193654106,0,,,,,,33.77166140000918,27.859397099993657,,,,,,,,,,,,,-4.745817268370036,10,1.0
