train_size,dataset,seed,method,split_type,n,metric_policy,n_eval_used,n_numeric_omitted,rmse,mean_crps,wall_sec,coverage_90,mean_width_90,coverage_95,mean_width_95,standardize_x,standardize_y,source_artifact
1000,Parkinsons Telemonitoring,0,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,10.176035794355377,6.797472953796387,62.589940400008345,0.51,17.63288626619413,0.615,21.01087990989429,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,1,xgb_bootstrap,subject_grouped,25,raw,200,0,9.831811770721876,7.636773586273193,5.482508799992502,0.145,6.406982003642468,0.21,7.6343899365739665,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,1,dkl_svgp,subject_grouped,25,raw,200,0,6.249695951089223,3.6652884483337402,1.3760003999923356,0.795,15.99867905527034,0.89,19.063601912506396,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,1,lmjgp_transductive,subject_grouped,25,raw,200,0,7.804400157301884,4.640087604522705,62.05980889999773,0.78,22.301472520166804,0.855,26.57384354785888,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,1,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,7.575965987025015,4.5141921043396,63.982827600004384,0.77,21.198305066839726,0.815,25.259338450256273,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,1,lmjgp_supervised,subject_grouped,25,raw,200,0,7.740980494828136,4.608880519866943,60.753713899990544,0.775,22.425450884216076,0.87,26.721572880376517,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,1,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,7.709491345610695,4.581237316131592,61.920888600026956,0.785,22.169931970054396,0.855,26.41710331486639,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,2,xgb_bootstrap,subject_grouped,25,raw,200,0,10.637729274189661,7.5629096031188965,4.965906999976141,0.31,6.5222145009452905,0.355,7.771697926088348,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,2,dkl_svgp,subject_grouped,25,raw,200,0,8.75298285483752,5.740255355834961,1.420929400017485,0.49,14.975866021128402,0.52,17.844845010986973,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,2,lmjgp_transductive,subject_grouped,25,raw,200,0,9.106103222105876,5.395315647125244,63.47899159998633,0.705,19.84737676724292,0.75,23.64960809521369,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,2,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,10.457327390436381,6.36759090423584,66.78114330000244,0.58,18.117587225956996,0.67,21.588436726404407,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,2,lmjgp_supervised,subject_grouped,25,raw,200,0,8.924121998222423,5.243131637573242,67.61936219999916,0.695,19.469533501543264,0.74,23.199380074654282,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,2,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,10.321121368447807,6.084448337554932,64.94110739999451,0.61,18.215079761019016,0.71,21.704606247115624,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,3,xgb_bootstrap,subject_grouped,25,raw,200,0,9.355301953747908,7.300421714782715,5.039483400003519,0.115,7.181908692865111,0.145,8.55777203978895,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,3,dkl_svgp,subject_grouped,25,raw,200,0,8.81300709543681,5.683290004730225,1.3849871999991592,0.56,14.58688201955289,0.58,17.381341984846426,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,3,lmjgp_transductive,subject_grouped,25,raw,200,0,10.142028188412104,6.556805610656738,61.48203710000962,0.58,20.19389687152554,0.665,24.062512266858274,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,3,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,10.324465769483568,6.764537811279297,62.68263980001211,0.515,18.120643636811586,0.615,21.59207866456766,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,3,lmjgp_supervised,subject_grouped,25,raw,200,0,9.358550288787518,5.948407173156738,61.337971700006165,0.61,19.320361521605605,0.71,23.021630697208323,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,3,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,10.458183991637684,6.797647476196289,61.93545799999265,0.545,19.016190286150195,0.665,22.659188315188857,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,4,xgb_bootstrap,subject_grouped,25,raw,200,0,10.131217925669194,7.606599807739258,4.279845299985027,0.205,6.545269798881509,0.25,7.799170008021606,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,4,dkl_svgp,subject_grouped,25,raw,200,0,8.463281421960703,5.466739654541016,1.3534939000091981,0.615,14.819656252948421,0.68,17.658709591610158,false,false,experiments/uci/parkinsons_grouped_raw_xgb_dkl_train1000_5seeds
1000,Parkinsons Telemonitoring,4,lmjgp_transductive,subject_grouped,25,raw,200,0,9.591554659857895,6.278406143188477,59.31306410001707,0.58,18.441006255056745,0.635,21.973814269161966,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,4,lmjgp_transductive_residual_ridge,subject_grouped,25,raw,200,0,10.07161686873459,6.619041919708252,65.28133359999629,0.51,17.349083526173835,0.605,20.672708087162263,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,4,lmjgp_supervised,subject_grouped,25,raw,200,0,9.462488272164775,6.085374355316162,62.25011490000179,0.605,19.229697619687656,0.68,22.913597994756618,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Parkinsons Telemonitoring,4,lmjgp_supervised_residual_ridge,subject_grouped,25,raw,200,0,9.983915069767576,6.730774402618408,65.22711750000599,0.45,15.816489591391472,0.515,18.846509776334337,true,false,experiments/uci/parkinsons_grouped_stdx_lmjgp_train1000_5seeds
1000,Appliances Energy Prediction,0,xgb_bootstrap,random_row,35,raw,200,0,95.60643483834676,40.946468353271484,5.653852499992354,0.86,158.71399482600268,0.89,189.11938947295718,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,0,dkl_svgp,random_row,35,raw,200,0,102.44617259619328,48.90937042236328,1.346520299994154,0.575,62.3047747588146,0.665,74.24071819599034,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,0,lmjgp_transductive,random_row,35,raw,200,0,104.63352762178492,39.52360534667969,85.74277410001378,0.835,133.3857935974683,0.87,158.9389762205535,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,0,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,96.04425785991808,37.7403450012207,80.56924250000156,0.835,143.1656783846629,0.875,170.59242771421523,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,0,lmjgp_supervised,random_row,35,raw,200,0,101.1282248542398,38.95725631713867,86.50501989998156,0.83,134.445784839925,0.86,160.20203368968131,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,0,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,93.87483351032154,37.69370651245117,81.81992199999513,0.815,128.9578650668942,0.865,153.662773947086,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,1,xgb_bootstrap,random_row,35,raw,200,0,110.81323475743802,47.94404602050781,6.496666799997911,0.825,148.35535696618254,0.88,176.77631115797743,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,1,dkl_svgp,random_row,35,raw,200,0,119.85742806777733,54.55758285522461,1.3461368000134826,0.575,54.540638416724214,0.66,64.9891791215018,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,1,lmjgp_transductive,random_row,35,raw,200,0,117.22799942180959,48.35520553588867,83.03582230000757,0.765,125.77483486911049,0.805,149.86995953057044,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,1,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,104.00504351646563,42.3651237487793,83.84033719997387,0.765,124.77242850227805,0.825,148.67551867293224,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,1,lmjgp_supervised,random_row,35,raw,200,0,116.00456297170024,46.06517028808594,79.87087759998394,0.815,129.99254720847145,0.835,154.8956737624311,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,1,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,112.5753868217012,46.382965087890625,79.15984099998605,0.79,129.7453445842393,0.845,154.60111366757522,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,2,xgb_bootstrap,random_row,35,raw,200,0,89.24035377188011,41.59281921386719,5.177756999997655,0.91,200.9174515841582,0.93,239.4079099307832,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,2,dkl_svgp,random_row,35,raw,200,0,113.84089327725049,52.87283706665039,1.3108952000038698,0.58,67.6909886157562,0.655,80.65878786471932,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,2,lmjgp_transductive,random_row,35,raw,200,0,111.96167503717128,47.265384674072266,82.4838146000111,0.81,170.94127478099443,0.85,203.68909217962812,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,2,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,95.0861647021597,42.950965881347656,81.15444209999987,0.79,167.8486638778666,0.835,200.00401899803416,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,2,lmjgp_supervised,random_row,35,raw,200,0,106.22200985537152,44.403602600097656,81.79934590001358,0.815,160.98743821047898,0.87,191.82836435160513,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,2,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,94.17417433985254,43.6764030456543,79.73115920001874,0.795,180.84116663499,0.845,215.48554091326687,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,3,xgb_bootstrap,random_row,35,raw,200,0,97.65740675252046,41.875267028808594,4.924239999993006,0.9,190.02269151674577,0.91,226.4260026033152,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,3,dkl_svgp,random_row,35,raw,200,0,117.30505487476891,55.414608001708984,1.4248590000206605,0.655,81.24509158431017,0.68,96.8094977065118,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,3,lmjgp_transductive,random_row,35,raw,200,0,101.08718287359548,40.147247314453125,81.29855509998742,0.84,173.41374075419313,0.865,206.63521709984468,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,3,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,108.08832618225884,46.269012451171875,78.05239679999067,0.82,153.5936543715388,0.85,183.01812750356694,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,3,lmjgp_supervised,random_row,35,raw,200,0,110.44605735032,44.1819953918457,81.59983170000487,0.795,131.71523996343765,0.825,156.94838878876422,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,3,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,109.05457601773618,45.471378326416016,78.53995679999935,0.815,152.1777143935171,0.855,181.3309309556672,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,4,xgb_bootstrap,random_row,35,raw,200,0,87.90035385287138,33.971500396728516,5.103651500015985,0.895,138.96261661768926,0.915,165.58417071609358,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,4,dkl_svgp,random_row,35,raw,200,0,98.44260583097802,43.67717361450195,1.21119230001932,0.56,50.38378326813041,0.63,60.035980705121304,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,4,lmjgp_transductive,random_row,35,raw,200,0,90.71876463571841,33.3468132019043,80.09148350000032,0.87,122.10523146632927,0.89,145.49735737974754,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,4,lmjgp_transductive_residual_ridge,random_row,35,raw,200,0,88.40765917986597,35.947669982910156,80.32311430000118,0.8,125.6697391171524,0.86,149.7447302181314,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,4,lmjgp_supervised,random_row,35,raw,200,0,98.88195913196445,36.976932525634766,79.90424820000771,0.815,119.40720390645555,0.845,142.2824592514261,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
1000,Appliances Energy Prediction,4,lmjgp_supervised_residual_ridge,random_row,35,raw,200,0,93.71371431080264,37.1906623840332,77.16118660001666,0.835,122.1862993460482,0.87,145.59395571649233,true,true,experiments/uci/smalltrain_multiseed_train1000_wine_appliances_5seeds
