dataset,seed,method,anchor,raw_pair_y_abs_corr,proj_pair_y_abs_corr_median,proj_minus_raw_pair_y_abs_corr,raw_anchor_knn_abs_y,proj_anchor_knn_abs_y_median,proj_minus_raw_anchor_knn_abs_y,all_neighbor_abs_y,lmjgp_anchor,lmjgp_abs_error,lmjgp_kappa_EW_raw,lmjgp_eff_rank_EW_raw,lmjgp_trace_E_WtW_A,lmjgp_eff_rank_E_WWt_B,lmjgp_kappa_K_metric_plus_noise,lmjgp_kappa_K_sampled_norm_plus_noise,lmjgp_kappa_K_EW_Z_plus_noise
Wine Quality,0,cem_em_transductive,57.0,-0.13092712589215283,-0.09904108050082609,0.03188604539132674,0.6000000238418579,0.6000000238418579,0.0,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_transductive,58.0,0.07989694048051198,0.2735448461866106,0.19364790570609863,1.7000000476837158,1.2000000476837158,-0.5,1.7599999904632568,,,,,,,,,
Wine Quality,0,cem_em_transductive,59.0,0.06434541156498351,0.05698118948844205,-0.007364222076541457,0.8999999761581421,1.0,0.10000002384185791,1.0,,,,,,,,,
Wine Quality,0,cem_em_transductive,60.0,0.15724608984739177,0.16495529703054587,0.007709207183154099,0.30000001192092896,0.4000000059604645,0.09999999403953552,0.4399999976158142,,,,,,,,,
Wine Quality,0,cem_em_transductive,61.0,-0.00025480925603433316,0.07062747000716228,0.07088227926319661,0.6000000238418579,0.6000000238418579,0.0,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_transductive,62.0,-0.1250559247780406,-0.13591535719181824,-0.010859432413777653,0.800000011920929,0.699999988079071,-0.10000002384185791,0.800000011920929,,,,,,,,,
Wine Quality,0,cem_em_transductive,63.0,-0.08281050589610887,-0.18858381335885865,-0.10577330746274978,1.600000023841858,1.600000023841858,0.0,1.559999942779541,,,,,,,,,
Wine Quality,0,cem_em_supervised,0.0,-0.10596128081957278,0.011948375414857467,0.11790965623443024,0.5,0.2500000074505806,-0.2499999925494194,0.3199999928474426,,,,,,,,,
Wine Quality,0,cem_em_supervised,1.0,-0.050667562615889145,0.07091779492979292,0.12158535754568206,0.5,0.20000000298023224,-0.29999999701976776,0.4000000059604645,,,,,,,,,
Wine Quality,0,cem_em_supervised,2.0,0.029681428876856628,0.009655701303907745,-0.020025727572948883,0.4000000059604645,0.4000000059604645,0.0,0.47999998927116394,,,,,,,,,
Wine Quality,0,cem_em_supervised,3.0,0.3367662913224488,0.17000128076505214,-0.16676501055739665,1.2999999523162842,1.1500000357627869,-0.14999991655349731,1.1200000047683716,,,,,,,,,
Wine Quality,0,cem_em_supervised,4.0,0.21512254254345986,0.0961812423513984,-0.11894130019206146,0.5,0.800000011920929,0.30000001192092896,0.9200000166893005,,,,,,,,,
Wine Quality,0,cem_em_supervised,5.0,-0.04488703958759731,0.054828174174923104,0.0997152137625204,1.2000000476837158,1.050000011920929,-0.15000003576278687,1.2799999713897705,,,,,,,,,
Wine Quality,0,cem_em_supervised,6.0,0.17992275805243726,0.1545348101935447,-0.025387947858892562,1.100000023841858,1.050000011920929,-0.050000011920928955,1.159999966621399,,,,,,,,,
Wine Quality,0,cem_em_supervised,7.0,0.2500629037259817,0.3902665875338108,0.1402036838078291,0.30000001192092896,0.6000000238418579,0.30000001192092896,0.4000000059604645,,,,,,,,,
Wine Quality,0,cem_em_supervised,8.0,0.10476400413059278,0.13637895212063397,0.03161494799004119,0.20000000298023224,0.2500000074505806,0.05000000447034836,0.3199999928474426,,,,,,,,,
Wine Quality,0,cem_em_supervised,9.0,-0.03868922344569741,0.07186030114682483,0.11054952459252224,0.30000001192092896,0.6000000238418579,0.30000001192092896,0.36000001430511475,,,,,,,,,
Wine Quality,0,cem_em_supervised,10.0,0.2100812502272743,0.13027495782739884,-0.07980629239987547,0.8999999761581421,1.2000000476837158,0.30000007152557373,0.8399999737739563,,,,,,,,,
Wine Quality,0,cem_em_supervised,11.0,0.2404116316170105,0.12572740607727706,-0.11468422553973345,0.6000000238418579,0.8999999761581421,0.2999999523162842,0.8799999952316284,,,,,,,,,
Wine Quality,0,cem_em_supervised,12.0,0.08269584275498691,-0.045257143118999046,-0.12795298587398596,1.0,1.0,0.0,0.9599999785423279,,,,,,,,,
Wine Quality,0,cem_em_supervised,13.0,0.023061849125013235,0.06705021522613319,0.04398836610111996,0.699999988079071,0.5,-0.19999998807907104,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_supervised,14.0,-0.10648815873263975,-0.06797768665689113,0.03851047207574862,0.6000000238418579,0.6000000238418579,0.0,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_supervised,15.0,0.0095872495119324,0.1170464052281551,0.10745915571622269,0.20000000298023224,0.10000000149011612,-0.10000000149011612,0.36000001430511475,,,,,,,,,
Wine Quality,0,cem_em_supervised,16.0,-0.019512350949996985,-0.029084050991632863,-0.009571700041635878,1.7000000476837158,1.7000000476837158,0.0,1.6799999475479126,,,,,,,,,
Wine Quality,0,cem_em_supervised,17.0,0.16026290269517451,0.016342932351727246,-0.14391997034344728,1.5,1.75,0.25,1.840000033378601,,,,,,,,,
Wine Quality,0,cem_em_supervised,18.0,-0.059589877239187246,-0.11022195062581647,-0.05063207338662922,0.30000001192092896,0.6000000238418579,0.30000001192092896,0.5199999809265137,,,,,,,,,
Wine Quality,0,cem_em_supervised,19.0,0.06015673086460929,0.0754923100230124,0.015335579158403112,0.699999988079071,0.699999988079071,0.0,0.7200000286102295,,,,,,,,,
Wine Quality,0,cem_em_supervised,20.0,-0.006964494253070025,0.04917163457529029,0.05613612882836032,0.30000001192092896,0.30000001192092896,0.0,0.3199999928474426,,,,,,,,,
Wine Quality,0,cem_em_supervised,21.0,0.31221604963211247,0.24430981856652478,-0.06790623106558769,0.5,0.5,0.0,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_supervised,22.0,0.2521460112937206,0.24214649830350987,-0.009999512990210735,0.20000000298023224,0.0,-0.20000000298023224,0.2800000011920929,,,,,,,,,
Wine Quality,0,cem_em_supervised,23.0,0.07468412479612282,0.12070426232168359,0.046020137525560764,0.6000000238418579,0.4000000059604645,-0.20000001788139343,0.5600000023841858,,,,,,,,,
Wine Quality,0,cem_em_supervised,24.0,-0.07538823322000489,-0.06293698211561223,0.012451251104392658,0.699999988079071,1.100000023841858,0.40000003576278687,0.9200000166893005,,,,,,,,,
Wine Quality,0,cem_em_supervised,25.0,0.08365972516844408,0.027628659168611798,-0.056031065999832284,1.399999976158142,1.2000000476837158,-0.19999992847442627,1.440000057220459,,,,,,,,,
Wine Quality,0,cem_em_supervised,26.0,0.10576268075374964,0.15035612043651683,0.04459343968276719,0.699999988079071,0.5,-0.19999998807907104,0.5199999809265137,,,,,,,,,
Wine Quality,0,cem_em_supervised,27.0,0.15590324881671747,-0.1077221397631129,-0.26362538857983037,0.699999988079071,0.6000000238418579,-0.09999996423721313,0.6399999856948853,,,,,,,,,
Wine Quality,0,cem_em_supervised,28.0,-0.004217758288134097,-0.05424717562416685,-0.05002941733603276,1.2999999523162842,1.399999976158142,0.10000002384185791,1.3600000143051147,,,,,,,,,
Wine Quality,0,cem_em_supervised,29.0,-0.05138431216405361,-0.029734003310505127,0.021650308853548485,0.6000000238418579,0.5,-0.10000002384185791,0.4000000059604645,,,,,,,,,
Wine Quality,0,cem_em_supervised,30.0,-0.041497289739164306,0.09242105080663984,0.13391834054580415,0.5,0.45000000298023224,-0.04999999701976776,0.4399999976158142,,,,,,,,,
Wine Quality,0,cem_em_supervised,31.0,0.17433432274115807,0.09395475423818937,-0.08037956850296869,1.2000000476837158,1.0,-0.20000004768371582,1.2000000476837158,,,,,,,,,
Wine Quality,0,cem_em_supervised,32.0,0.20163161645007732,-0.04409714852652913,-0.24572876497660645,1.2000000476837158,1.2999999523162842,0.09999990463256836,1.2000000476837158,,,,,,,,,
Wine Quality,0,cem_em_supervised,33.0,-0.06593550162183884,-0.16572469842507825,-0.09978919680323942,0.699999988079071,0.6500000059604645,-0.04999998211860657,0.5600000023841858,,,,,,,,,
Wine Quality,0,cem_em_supervised,34.0,0.11332452900035316,-0.04927495498576866,-0.1625994839861218,0.5,0.6000000238418579,0.10000002384185791,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_supervised,35.0,0.004758671268296208,-0.1353061563617407,-0.14006482763003691,0.800000011920929,0.800000011920929,0.0,0.6800000071525574,,,,,,,,,
Wine Quality,0,cem_em_supervised,36.0,-0.05369010589363302,0.03968255327257718,0.0933726591662102,0.800000011920929,0.800000011920929,0.0,0.6399999856948853,,,,,,,,,
Wine Quality,0,cem_em_supervised,37.0,0.15086399862131214,0.03597884281324863,-0.11488515580806351,0.699999988079071,0.6000000238418579,-0.09999996423721313,0.6399999856948853,,,,,,,,,
Wine Quality,0,cem_em_supervised,38.0,-0.08719080061936221,-0.07054840907546983,0.016642391543892382,0.20000000298023224,0.4000000059604645,0.20000000298023224,0.4399999976158142,,,,,,,,,
Wine Quality,0,cem_em_supervised,39.0,0.06289232544786343,-0.0871247282651644,-0.15001705371302781,1.100000023841858,1.100000023841858,0.0,1.1200000047683716,,,,,,,,,
Wine Quality,0,cem_em_supervised,40.0,-0.05076941964021987,0.053918611197235414,0.10468803083745529,0.4000000059604645,0.4000000059604645,0.0,0.36000001430511475,,,,,,,,,
Wine Quality,0,cem_em_supervised,41.0,-0.10107048114668078,-0.13580233631121055,-0.03473185516452977,0.5,0.4000000059604645,-0.09999999403953552,0.36000001430511475,,,,,,,,,
Wine Quality,0,cem_em_supervised,42.0,0.049764263262462194,0.10463670496820199,0.054872441705739794,0.800000011920929,0.949999988079071,0.1499999761581421,0.9599999785423279,,,,,,,,,
Wine Quality,0,cem_em_supervised,43.0,0.17043587039471217,0.08083435039415798,-0.08960152000055419,2.200000047683716,2.299999952316284,0.09999990463256836,2.319999933242798,,,,,,,,,
Wine Quality,0,cem_em_supervised,44.0,0.2586774251539593,0.1378984700244283,-0.12077895512953102,0.699999988079071,0.800000011920929,0.10000002384185791,0.7599999904632568,,,,,,,,,
Wine Quality,0,cem_em_supervised,45.0,0.145176599638786,-0.0017652159625113125,-0.14694181560129732,1.2999999523162842,1.2999999523162842,0.0,1.4800000190734863,,,,,,,,,
Wine Quality,0,cem_em_supervised,46.0,0.1671993197037886,0.08183545874828421,-0.08536386095550438,0.5,0.800000011920929,0.30000001192092896,0.6399999856948853,,,,,,,,,
Wine Quality,0,cem_em_supervised,47.0,0.0905694400093731,0.13982299781837307,0.04925355780899997,0.30000001192092896,0.5,0.19999998807907104,0.6800000071525574,,,,,,,,,
Wine Quality,0,cem_em_supervised,48.0,0.0793856987183809,0.0891821402612791,0.009796441542898202,0.6000000238418579,0.4000000059604645,-0.20000001788139343,0.6800000071525574,,,,,,,,,
Wine Quality,0,cem_em_supervised,49.0,0.09910654634459408,0.26637086339779703,0.16726431705320294,0.4000000059604645,0.30000001192092896,-0.09999999403953552,0.5199999809265137,,,,,,,,,
Wine Quality,0,cem_em_supervised,50.0,0.023570114936164205,-0.10982283687592401,-0.1333929518120882,1.2000000476837158,1.0,-0.20000004768371582,0.8799999952316284,,,,,,,,,
Wine Quality,0,cem_em_supervised,51.0,0.10958697370934135,0.3122356146275582,0.20264864091821688,0.4000000059604645,0.6000000238418579,0.20000001788139343,0.5600000023841858,,,,,,,,,
Wine Quality,0,cem_em_supervised,52.0,0.23680921773736943,0.248569640772606,0.011760423035236556,0.30000001192092896,0.2500000074505806,-0.05000000447034836,0.4399999976158142,,,,,,,,,
Wine Quality,0,cem_em_supervised,53.0,-0.06606148334701971,-0.13719014634802934,-0.07112866300100963,0.8999999761581421,1.2000000476837158,0.30000007152557373,1.0,,,,,,,,,
Wine Quality,0,cem_em_supervised,54.0,-0.0037067797554485543,-0.03523303235737833,-0.03152625260192978,0.800000011920929,0.8999999761581421,0.09999996423721313,0.7599999904632568,,,,,,,,,
Wine Quality,0,cem_em_supervised,55.0,0.1627798182974029,0.14650670889791398,-0.016273109399488922,0.5,0.5,0.0,0.6800000071525574,,,,,,,,,
Wine Quality,0,cem_em_supervised,56.0,0.060933011751193096,-0.00927291002474584,-0.07020592177593893,0.4000000059604645,0.6000000238418579,0.20000001788139343,0.5199999809265137,,,,,,,,,
Wine Quality,0,cem_em_supervised,57.0,-0.13092712589215283,-0.08702410419375928,0.04390302169839355,0.6000000238418579,0.6000000238418579,0.0,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_supervised,58.0,0.07989694048051198,0.0734795087483088,-0.006417431732203174,1.7000000476837158,1.699999988079071,-5.960464477539063e-08,1.7599999904632568,,,,,,,,,
Wine Quality,0,cem_em_supervised,59.0,0.06434541156498351,0.13310995380304586,0.06876454223806235,0.8999999761581421,1.1500000357627869,0.2500000596046448,1.0,,,,,,,,,
Wine Quality,0,cem_em_supervised,60.0,0.15724608984739177,0.05009610344873153,-0.10714998639866025,0.30000001192092896,0.20000000298023224,-0.10000000894069672,0.4399999976158142,,,,,,,,,
Wine Quality,0,cem_em_supervised,61.0,-0.00025480925603433316,0.07544592147597769,0.07570073073201201,0.6000000238418579,0.5,-0.10000002384185791,0.6000000238418579,,,,,,,,,
Wine Quality,0,cem_em_supervised,62.0,-0.1250559247780406,-0.1455762979230589,-0.02052037314501831,0.800000011920929,0.75,-0.050000011920928955,0.800000011920929,,,,,,,,,
Wine Quality,0,cem_em_supervised,63.0,-0.08281050589610887,-0.06817895903356962,0.014631546862539258,1.600000023841858,1.5,-0.10000002384185791,1.559999942779541,,,,,,,,,
Parkinsons Telemonitoring,0,lmjgp_transductive,0.0,0.17544330635802916,0.03608213662240246,-0.1393611697356267,8.31450080871582,6.898449659347534,-1.4160511493682861,7.498355865478516,0,,3387688747008.0,1.752066731452942,77.2090835571289,4.911397457122803,1.0038071870803833,29.288928985595703,26.44159698486328
Parkinsons Telemonitoring,0,lmjgp_transductive,1.0,0.126583225003242,0.07845082061277275,-0.04813240439046926,11.593299865722656,12.837000370025635,1.2437005043029785,11.520099639892578,1,,3115257167872.0,1.8540713787078857,73.68077850341797,4.9223103523254395,1.0035558938980103,23.342227935791016,14.016890525817871
Parkinsons Telemonitoring,0,lmjgp_transductive,2.0,-0.05216177559866921,-0.053808812635020936,-0.0016470370363517242,9.21880054473877,8.956309795379639,-0.26249074935913086,9.938847541809082,2,,3125368061952.0,1.5327235460281372,81.35609436035156,4.90643835067749,1.0000172853469849,13.745058059692383,10.805996894836426
Parkinsons Telemonitoring,0,lmjgp_transductive,3.0,0.10598549109335882,0.05199600073492139,-0.053989490358437434,4.97829008102417,6.974610090255737,1.9963200092315674,6.39677619934082,3,,3009740013568.0,1.6819231510162354,77.56937408447266,4.953432559967041,1.0018938779830933,15.593477725982666,16.003265380859375
Parkinsons Telemonitoring,0,lmjgp_transductive,4.0,-0.12690679431106455,-0.0991220634232155,0.027784730887849052,5.960200309753418,6.862199783325195,0.9019994735717773,7.442800521850586,4,,2145142833152.0,1.7507203817367554,74.24591064453125,4.993924617767334,1.0039678812026978,25.272316932678223,18.22370147705078
Parkinsons Telemonitoring,0,lmjgp_transductive,5.0,-0.061047026416792834,-0.0527491087628557,0.008297917653937135,5.591949939727783,5.922920227050781,0.33097028732299805,7.268176078796387,5,,2302122655744.0,1.2692151069641113,78.2168197631836,4.957406044006348,1.0286730527877808,26.064855575561523,26.919044494628906
Parkinsons Telemonitoring,0,lmjgp_transductive,6.0,0.06606369814457619,0.03139368101639707,-0.03467001712817912,3.7969002723693848,7.672820806503296,3.875920534133911,9.956799507141113,6,,2177390870528.0,1.3507388830184937,78.26854705810547,4.970345973968506,1.0001251697540283,12.251302719116211,16.989219665527344
Parkinsons Telemonitoring,0,lmjgp_transductive,7.0,0.09631249979208263,-0.004457486042980287,-0.10076998583506291,5.861499786376953,8.256899356842041,2.395399570465088,7.337038993835449,7,,3755264180224.0,1.6527239084243774,78.61231231689453,4.8397393226623535,1.1584430932998657,28.885266304016113,18.977792739868164
Parkinsons Telemonitoring,0,lmjgp_transductive,8.0,-0.028589962391910313,-0.08103897366448345,-0.05244901127257314,9.46299934387207,11.471519947052002,2.0085206031799316,12.666579246520996,8,,3389405265920.0,1.5936181545257568,81.9910888671875,4.881038188934326,1.0036590099334717,13.51601791381836,12.489258766174316
Parkinsons Telemonitoring,0,lmjgp_transductive,9.0,0.06663811166625437,-0.01917790803335066,-0.08581601969960503,2.216599941253662,3.937110185623169,1.7205102443695068,5.358367919921875,9,,3353780158464.0,1.6339884996414185,79.8214340209961,4.905117988586426,1.0017675161361694,14.740357875823975,7.804778575897217
Parkinsons Telemonitoring,0,lmjgp_transductive,10.0,0.08690415428336895,0.07536063315606692,-0.011543521127302031,5.047669887542725,5.968525648117065,0.9208557605743408,6.091500282287598,10,,3139270868992.0,1.830194354057312,77.05728912353516,4.968231678009033,1.0018558502197266,23.374706268310547,14.697796821594238
Parkinsons Telemonitoring,0,lmjgp_transductive,11.0,-0.05600277175719883,-0.04696172152817169,0.00904105022902714,8.638570785522461,8.610999584197998,-0.02757120132446289,7.407688140869141,11,,2901517795328.0,1.5129324197769165,80.43731689453125,4.926229000091553,1.0000197887420654,10.136014461517334,10.058127403259277
Parkinsons Telemonitoring,0,lmjgp_transductive,12.0,0.1512128717472225,0.12938770875906358,-0.021825162988158925,5.438799858093262,5.80174994468689,0.36295008659362793,6.473720073699951,12,,4221321216.0,1.0122926235198975,75.33621215820312,5.0,1.0000040531158447,4.6279778480529785,100.9672622680664
Parkinsons Telemonitoring,0,lmjgp_transductive,13.0,0.08427141405496968,0.046482152326631526,-0.03778926172833816,7.315499782562256,5.89775013923645,-1.4177496433258057,6.446479320526123,13,,2853703254016.0,1.8959237337112427,76.2529296875,4.962657451629639,1.033700942993164,26.62060546875,20.401090621948242
Parkinsons Telemonitoring,0,lmjgp_transductive,14.0,-0.146673753923863,-0.12905931150316372,0.01761444242069929,10.558601379394531,11.0892014503479,0.5306000709533691,11.663640022277832,14,,37405388800.0,1.0369364023208618,75.33726501464844,4.999999523162842,1.0035326480865479,3.6834083795547485,98.78868865966797
Parkinsons Telemonitoring,0,lmjgp_transductive,15.0,-0.10591476297896392,-0.057112043655558734,0.048802719323405186,6.458498954772949,6.543599367141724,0.08510041236877441,6.593368053436279,15,,2364910862336.0,1.6393320560455322,77.43848419189453,4.98322057723999,1.030274510383606,15.884039878845215,20.033849716186523
Parkinsons Telemonitoring,0,lmjgp_transductive,16.0,-0.04371866325756868,-0.02984805531586073,0.013870607941707951,8.616700172424316,7.955000162124634,-0.6617000102996826,8.320839881896973,16,,2370367651840.0,1.8452974557876587,77.19352722167969,4.976393222808838,1.0213643312454224,29.949787139892578,21.74929428100586
Parkinsons Telemonitoring,0,lmjgp_transductive,17.0,0.2248480742884563,0.1293208485542476,-0.09552722573420869,12.910497665405273,11.029999256134033,-1.8804984092712402,11.636892318725586,17,,3133400678400.0,1.9356341361999512,74.86764526367188,4.956875324249268,1.0036838054656982,21.365586280822754,11.402779579162598
Parkinsons Telemonitoring,0,lmjgp_transductive,18.0,0.05606548785466783,0.11926126704520641,0.06319577919053859,12.594840049743652,13.120270729064941,0.5254306793212891,15.484945297241211,18,,2906281213952.0,1.9933514595031738,75.33875274658203,4.996443271636963,1.0031399726867676,22.619118690490723,14.454755783081055
Parkinsons Telemonitoring,0,lmjgp_transductive,19.0,-0.0846185526398526,-0.06970130331152039,0.014917249328332216,9.284700393676758,8.82325029373169,-0.46145009994506836,8.837600708007812,19,,3540926857216.0,1.7229927778244019,81.35325622558594,4.883561611175537,1.0974173545837402,25.888808250427246,18.364011764526367
Parkinsons Telemonitoring,0,lmjgp_transductive,20.0,-0.045989207015721754,-0.016665457051849554,0.0293237499638722,8.148900032043457,8.646399021148682,0.4974989891052246,9.567358016967773,20,,3057618255872.0,1.63716721534729,80.64114379882812,4.922499179840088,1.1071312427520752,25.695568084716797,14.728409767150879
Parkinsons Telemonitoring,0,lmjgp_transductive,21.0,0.31699176699721315,0.29919875659092754,-0.017793010406285614,12.843040466308594,12.64098072052002,-0.20205974578857422,11.745033264160156,21,,2940992225280.0,1.99122154712677,74.14067077636719,4.981198310852051,1.0040042400360107,16.84217929840088,11.165061950683594
Parkinsons Telemonitoring,0,lmjgp_transductive,22.0,0.006633185895660481,-0.019736190419575014,-0.026369376315235497,13.99389934539795,11.596365451812744,-2.397533893585205,11.709451675415039,22,,2646654844928.0,1.7607181072235107,77.49769592285156,4.9790940284729,1.0000016689300537,10.866755962371826,8.393420219421387
Parkinsons Telemonitoring,0,lmjgp_transductive,23.0,-0.058575939827479905,-0.04014929334915662,0.01842664647832328,8.930500984191895,7.77910041809082,-1.1514005661010742,7.278120517730713,23,,2764720308224.0,1.9117100238800049,76.00755310058594,4.963504314422607,1.0416737794876099,26.844277381896973,15.34132194519043
Parkinsons Telemonitoring,0,lmjgp_transductive,24.0,0.1507677302734232,0.06545468805279217,-0.08531304222063102,9.829299926757812,9.102750301361084,-0.7265496253967285,9.463520050048828,24,,2742881615872.0,1.5515830516815186,79.84864807128906,4.93540096282959,1.032912254333496,27.414368629455566,17.910802841186523
Parkinsons Telemonitoring,0,lmjgp_transductive,25.0,-0.07930890004668743,-0.13419189494835745,-0.05488299490167002,6.6588006019592285,8.620684623718262,1.9618840217590332,6.754467964172363,25,,3059945308160.0,1.8339297771453857,75.83509826660156,4.960227966308594,1.2005025148391724,27.68618679046631,18.892559051513672
Parkinsons Telemonitoring,0,lmjgp_transductive,26.0,-0.031021622593195703,-0.023083275813841175,0.007938346779354528,12.025030136108398,10.708261013031006,-1.3167691230773926,10.41524887084961,26,,2346932502528.0,1.8007991313934326,77.85663604736328,4.988247394561768,1.0308525562286377,13.722095966339111,20.04349708557129
Parkinsons Telemonitoring,0,lmjgp_transductive,27.0,-0.20339599455426466,-0.13655278498677004,0.06684320956749462,2.3953001499176025,3.0717501640319824,0.6764500141143799,4.2707200050354,27,,43840540672.0,1.0182803869247437,75.33753967285156,5.000000476837158,1.0014574527740479,3.6564879417419434,96.73869323730469
Parkinsons Telemonitoring,0,lmjgp_transductive,28.0,0.3976515731088061,0.23473401764261276,-0.16291755546619335,5.422499656677246,7.7906999588012695,2.3682003021240234,8.632572174072266,28,,2753518632960.0,1.7214003801345825,77.43785858154297,4.966276168823242,1.0051085948944092,15.975544929504395,16.86534881591797
Parkinsons Telemonitoring,0,lmjgp_transductive,29.0,0.14394305606731614,0.1352172719089812,-0.008725784158334943,6.607339382171631,5.478300094604492,-1.1290392875671387,7.005131721496582,29,,3094306357248.0,1.9365226030349731,77.18931579589844,4.981447219848633,1.0055899620056152,19.776558876037598,16.962419509887695
Parkinsons Telemonitoring,0,lmjgp_transductive,30.0,-0.1894777725543451,-0.15862644358477762,0.030851328969567465,3.205399990081787,3.275299906730652,0.06989991664886475,4.30072021484375,30,,292321951744.0,1.0581228733062744,75.39851379394531,4.999985218048096,1.0034133195877075,6.26322603225708,57.885398864746094
Parkinsons Telemonitoring,0,lmjgp_transductive,31.0,0.16692076560515656,0.09762559941505572,-0.06929516619010084,7.456219673156738,9.450709819793701,1.994490146636963,9.987483978271484,31,,2954056171520.0,1.9453449249267578,75.33893585205078,4.995628356933594,1.0066379308700562,21.527626037597656,12.340529441833496
Parkinsons Telemonitoring,0,lmjgp_transductive,32.0,0.2110544620549254,0.14631380039654418,-0.06474066165838122,4.708439826965332,5.105109691619873,0.396669864654541,6.300811767578125,32,,2879094259712.0,1.828802227973938,76.38656616210938,4.963212013244629,1.0018318891525269,25.427130699157715,18.0950984954834
Parkinsons Telemonitoring,0,lmjgp_transductive,33.0,0.10222756794858505,0.04748223941758488,-0.05474532853100017,5.2793498039245605,6.698115110397339,1.4187653064727783,6.835015773773193,33,,2744101896192.0,1.9899271726608276,75.21533203125,4.987402439117432,1.0040278434753418,15.495102405548096,13.356890678405762
Parkinsons Telemonitoring,0,lmjgp_transductive,34.0,0.32390136441229694,0.19427673210896335,-0.1296246323033336,4.371299743652344,6.317245244979858,1.9459455013275146,6.694355487823486,34,,3714703425536.0,1.685498833656311,78.50505065917969,4.859057903289795,1.0012012720108032,25.63948917388916,14.704826354980469
Parkinsons Telemonitoring,0,lmjgp_transductive,35.0,0.013637018670384094,-0.014306051827273507,-0.027943070497657603,5.408499717712402,6.236260652542114,0.8277609348297119,7.377923965454102,35,,2560508821504.0,1.4545223712921143,78.69143676757812,4.9579901695251465,1.0000252723693848,14.32097339630127,15.023412704467773
Parkinsons Telemonitoring,0,lmjgp_transductive,36.0,0.2277173060557052,0.0729662907367116,-0.1547510153189936,5.758600234985352,5.979600191116333,0.22099995613098145,7.191280364990234,36,,3546272759808.0,1.4282556772232056,81.77606201171875,4.802783966064453,1.0377635955810547,30.04551410675049,23.19237518310547
Parkinsons Telemonitoring,0,lmjgp_transductive,37.0,0.17222471649142393,0.10022170300492797,-0.07200301348649596,5.691628932952881,8.469009399414062,2.7773804664611816,9.696147918701172,37,,2331795783680.0,1.3174635171890259,79.10122680664062,4.956382751464844,1.000009536743164,12.5029935836792,15.42802619934082
Parkinsons Telemonitoring,0,lmjgp_transductive,38.0,0.10052387512986993,0.11912626447831709,0.018602389348447157,6.182740211486816,6.137559652328491,-0.045180559158325195,7.605347156524658,38,,2667462000640.0,1.7090578079223633,76.88534545898438,4.982067584991455,1.0025445222854614,15.953341960906982,11.883435249328613
Parkinsons Telemonitoring,0,lmjgp_transductive,39.0,0.06583967858642184,0.0467726955696805,-0.01906698301674134,6.946099758148193,6.879800319671631,-0.0662994384765625,7.331416606903076,39,,2500825448448.0,1.7094428539276123,79.30606079101562,4.965170860290527,1.0341449975967407,32.463064193725586,26.99701690673828
Parkinsons Telemonitoring,0,lmjgp_transductive,40.0,-0.0352400457631508,-0.038330604986558325,-0.0030905592234075283,7.57729959487915,6.540749788284302,-1.0365498065948486,7.367639541625977,40,,2661554847744.0,1.9573522806167603,78.31719970703125,4.985128879547119,1.0693424940109253,23.35763168334961,13.118706703186035
Parkinsons Telemonitoring,0,lmjgp_transductive,41.0,0.05348843952452209,0.04097982366167893,-0.012508615862843159,7.461699485778809,8.381400108337402,0.9197006225585938,9.531359672546387,41,,2201868828672.0,1.3475755453109741,78.95706176757812,4.9607768058776855,1.0282762050628662,33.278385162353516,27.08698081970215
Parkinsons Telemonitoring,0,lmjgp_transductive,42.0,0.13108682750789605,0.059333364089730195,-0.07175346341816585,9.836450576782227,9.761800289154053,-0.07465028762817383,8.808680534362793,42,,2962103205888.0,1.832541584968567,73.88642120361328,4.934759616851807,1.0000380277633667,14.901463985443115,13.501355171203613
Parkinsons Telemonitoring,0,lmjgp_transductive,43.0,0.008138207162704282,0.01634764570358839,0.008209438540884108,8.099200248718262,10.16431999206543,2.065119743347168,11.313179016113281,43,,2056929148928.0,1.9700227975845337,74.4794692993164,4.993038654327393,1.0001657009124756,15.219550132751465,14.35949420928955
Parkinsons Telemonitoring,0,lmjgp_transductive,44.0,0.3324656934910806,0.22497757960019732,-0.10748811389088331,6.973640441894531,8.16131067276001,1.1876702308654785,8.801033020019531,44,,3186731515904.0,1.4992773532867432,79.17842102050781,4.886266708374023,1.002334475517273,21.080942153930664,21.93265724182129
Parkinsons Telemonitoring,0,lmjgp_transductive,45.0,0.08020556706222531,0.0640120050932351,-0.016193561968990217,10.768399238586426,13.96101999282837,3.1926207542419434,15.456268310546875,45,,1824323796992.0,1.3531476259231567,77.36128234863281,4.985374927520752,1.0000011920928955,8.702046394348145,15.404147148132324
Parkinsons Telemonitoring,0,lmjgp_transductive,46.0,0.01942847090679083,0.05069006102241585,0.031261590115625015,8.904520034790039,9.014190196990967,0.10967016220092773,10.501631736755371,46,,3104533643264.0,1.6501580476760864,79.07450866699219,4.92609167098999,1.106153130531311,25.289923667907715,20.202796936035156
